"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","inCommunity","annotatedInCommunity","viralTarget"
"145.2","query_1",TRUE,0.000793864847377659,10,7,2,0.285714285714286,0.2,"GO:0031996","hsapien_HuRI_GOMF_EXP","thioesterase binding",7702,1833,"X,X","TRAF1,TRAF2","AGR2,CFLAR,RIIAD1,TRAF1,TRAF2,UBE2I,VEZF1,ZNF618","AGR2,CFLAR,TRAF1,TRAF2,UBE2I,VEZF1,ZNF618","TRAF1,TRAF2"
"145.3","query_1",TRUE,0.0227213710724483,1,7,1,0.142857142857143,1,"GO:0046625","hsapien_HuRI_GOMF_EXP","sphingolipid binding",7702,295,"X","TRAF2","AGR2,CFLAR,RIIAD1,TRAF1,TRAF2,UBE2I,VEZF1,ZNF618","AGR2,CFLAR,TRAF1,TRAF2,UBE2I,VEZF1,ZNF618","TRAF1,TRAF2"
"145.4","query_1",TRUE,0.0227213710724483,1,7,1,0.142857142857143,1,"GO:0043120","hsapien_HuRI_GOMF_EXP","tumor necrosis factor binding",7702,940,"X","TRAF2","AGR2,CFLAR,RIIAD1,TRAF1,TRAF2,UBE2I,VEZF1,ZNF618","AGR2,CFLAR,TRAF1,TRAF2,UBE2I,VEZF1,ZNF618","TRAF1,TRAF2"
"145.5","query_1",TRUE,0.0227213710724483,1,7,1,0.142857142857143,1,"GO:0061656","hsapien_HuRI_GOMF_EXP","SUMO conjugating enzyme activity",7702,1387,"X","UBE2I","AGR2,CFLAR,RIIAD1,TRAF1,TRAF2,UBE2I,VEZF1,ZNF618","AGR2,CFLAR,TRAF1,TRAF2,UBE2I,VEZF1,ZNF618","TRAF1,TRAF2"
"145.6","query_1",TRUE,0.0454250394794714,2,7,1,0.142857142857143,0.5,"GO:0001221","hsapien_HuRI_GOMF_EXP","transcription cofactor binding",7702,832,"X","UBE2I","AGR2,CFLAR,RIIAD1,TRAF1,TRAF2,UBE2I,VEZF1,ZNF618","AGR2,CFLAR,TRAF1,TRAF2,UBE2I,VEZF1,ZNF618","TRAF1,TRAF2"
"146.11","query_1",TRUE,0.00973267321208504,3,5,1,0.2,0.333333333333333,"GO:1904288","hsapien_HuRI_GOMF_EXP","BAT3 complex binding",7702,351,"X","SGTA","AGR3,APOC4-APOC2,SGTA,TIMMDC1,TMEM14B,UBQLN2","AGR3,SGTA,TIMMDC1,TMEM14B,UBQLN2","SGTA,TMEM14B,UBQLN2"
"146.21","query_1",TRUE,0.0162126976525312,5,5,1,0.2,0.2,"GO:0002162","hsapien_HuRI_GOMF_EXP","dystroglycan binding",7702,1251,"X","AGR3","AGR3,APOC4-APOC2,SGTA,TIMMDC1,TMEM14B,UBQLN2","AGR3,SGTA,TIMMDC1,TMEM14B,UBQLN2","SGTA,TMEM14B,UBQLN2"
"146.31","query_1",TRUE,0.0431162443917135,773,5,3,0.6,0.00388098318240621,"GO:0042802","hsapien_HuRI_GOMF_EXP","identical protein binding",7702,1843,"X,X,X","SGTA,TMEM14B,UBQLN2","AGR3,APOC4-APOC2,SGTA,TIMMDC1,TMEM14B,UBQLN2","AGR3,SGTA,TIMMDC1,TMEM14B,UBQLN2","SGTA,TMEM14B,UBQLN2"
"183.11","query_1",TRUE,0.0140077695113328,3,9,1,0.111111111111111,0.333333333333333,"GO:0030280","hsapien_HuRI_GOMF_EXP","structural constituent of skin epidermis",7702,1600,"X","KRT1","AL049697.1,KRT1,KRT13,KRT34,KRT75,KRT78,PSMA1,TRIM54,TXLNB,U2AF1L5","KRT1,KRT13,KRT34,KRT75,KRT78,PSMA1,TRIM54,TXLNB,U2AF1L5","KRT13,TRIM54"
"183.21","query_1",TRUE,0.0326169613671126,7,9,1,0.111111111111111,0.142857142857143,"GO:0030246","hsapien_HuRI_GOMF_EXP","carbohydrate binding",7702,184,"X","KRT1","AL049697.1,KRT1,KRT13,KRT34,KRT75,KRT78,PSMA1,TRIM54,TXLNB,U2AF1L5","KRT1,KRT13,KRT34,KRT75,KRT78,PSMA1,TRIM54,TXLNB,U2AF1L5","KRT13,TRIM54"
"207.11","query_1",TRUE,0.000497274883995558,10,12,2,0.166666666666667,0.2,"GO:0004930","hsapien_HuRI_GOMF_EXP","G protein-coupled receptor activity",7702,1058,"X,X","FFAR2,GPR42","ALOX5AP,AQP6,EMP1,FFAR2,GPR42,JPH1,MGAM,PLP1,PMP22,SLC18A1,SMIM3,TMEM120B,TMEM14B","ALOX5AP,AQP6,EMP1,FFAR2,GPR42,JPH1,MGAM,PLP1,PMP22,SMIM3,TMEM120B,TMEM14B","FFAR2,TMEM14B"
"207.21","query_1",TRUE,0.00779018436769696,1,12,1,0.0833333333333333,1,"GO:0050544","hsapien_HuRI_GOMF_EXP","arachidonic acid binding",7702,943,"X","ALOX5AP","ALOX5AP,AQP6,EMP1,FFAR2,GPR42,JPH1,MGAM,PLP1,PMP22,SLC18A1,SMIM3,TMEM120B,TMEM14B","ALOX5AP,AQP6,EMP1,FFAR2,GPR42,JPH1,MGAM,PLP1,PMP22,SMIM3,TMEM120B,TMEM14B","FFAR2,TMEM14B"
"219.11","query_1",TRUE,0.0083057534235853,2,8,1,0.125,0.5,"GO:0061676","hsapien_HuRI_GOMF_EXP","importin-alpha family protein binding",7702,1906,"X","EI24","AMIGO2,ARL6IP1,EI24,RABAC1,REEP6,SNX8,TMED8,TMEM14B","AMIGO2,ARL6IP1,EI24,RABAC1,REEP6,SNX8,TMED8,TMEM14B","ARL6IP1,REEP6,TMEM14B"
"219.21","query_1",TRUE,0.0202552471044178,773,8,4,0.5,0.00517464424320828,"GO:0042802","hsapien_HuRI_GOMF_EXP","identical protein binding",7702,1843,"X,X,X,X","ARL6IP1,RABAC1,SNX8,TMEM14B","AMIGO2,ARL6IP1,EI24,RABAC1,REEP6,SNX8,TMED8,TMEM14B","AMIGO2,ARL6IP1,EI24,RABAC1,REEP6,SNX8,TMED8,TMEM14B","ARL6IP1,REEP6,TMEM14B"
"221.11","query_1",TRUE,0.00583960392725102,3,5,1,0.2,0.333333333333333,"GO:0043532","hsapien_HuRI_GOMF_EXP","angiostatin binding",7702,438,"X","AMOT","AMOT,C1orf216,KRT31,KRT36,KRT73,KRT75","AMOT,C1orf216,KRT31,KRT73,KRT75","AMOT,KRT31"
"221.21","query_1",TRUE,0.0194299870527718,10,5,1,0.2,0.1,"GO:0038023","hsapien_HuRI_GOMF_EXP","signaling receptor activity",7702,1359,"X","AMOT","AMOT,C1orf216,KRT31,KRT36,KRT73,KRT75","AMOT,C1orf216,KRT31,KRT73,KRT75","AMOT,KRT31"
"266.11","query_1",TRUE,0.0326975348242906,3,6,1,0.166666666666667,0.333333333333333,"GO:1904288","hsapien_HuRI_GOMF_EXP","BAT3 complex binding",7702,351,"X","SGTA","ANOS1,FZD7,NCALD,SBSN,SGTA,UBQLN1,UBQLN2","ANOS1,FZD7,NCALD,SGTA,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"266.21","query_1",TRUE,0.0326975348242906,3,6,1,0.166666666666667,0.333333333333333,"GO:0042813","hsapien_HuRI_GOMF_EXP","Wnt-activated receptor activity",7702,1549,"X","FZD7","ANOS1,FZD7,NCALD,SBSN,SGTA,UBQLN1,UBQLN2","ANOS1,FZD7,NCALD,SGTA,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"316","query_1",TRUE,0.00972761859151872,5,5,1,0.2,0.2,"GO:0002162","hsapien_HuRI_GOMF_EXP","dystroglycan binding",7702,1251,"X","AGR3","AGR3,APOC4,SPINT1,TIMMDC1,TMEM14B,UBQLN2","AGR3,APOC4,TIMMDC1,TMEM14B,UBQLN2","TMEM14B,UBQLN2"
"442.1","query_1",TRUE,0.010386912490266,1,10,1,0.1,1,"GO:0001872","hsapien_HuRI_GOMF_EXP","(1->3)-beta-D-glucan binding",7702,154,"X","CLEC7A","ASZ1,BEST1,BIK,C14orf180,CLEC7A,CNIH3,ERGIC3,MS4A13,TMEM14B,TSPO2,VSIR","ASZ1,BEST1,BIK,CLEC7A,CNIH3,ERGIC3,MS4A13,TMEM14B,TSPO2,VSIR","ASZ1,TMEM14B"
"442.2","query_1",TRUE,0.0311243331709745,3,10,1,0.1,0.333333333333333,"GO:0038187","hsapien_HuRI_GOMF_EXP","pattern recognition receptor activity",7702,238,"X","CLEC7A","ASZ1,BEST1,BIK,C14orf180,CLEC7A,CNIH3,ERGIC3,MS4A13,TMEM14B,TSPO2,VSIR","ASZ1,BEST1,BIK,CLEC7A,CNIH3,ERGIC3,MS4A13,TMEM14B,TSPO2,VSIR","ASZ1,TMEM14B"
"442.3","query_1",TRUE,0.0311243331709745,3,10,1,0.1,0.333333333333333,"GO:0061133","hsapien_HuRI_GOMF_EXP","endopeptidase activator activity",7702,595,"X","VSIR","ASZ1,BEST1,BIK,C14orf180,CLEC7A,CNIH3,ERGIC3,MS4A13,TMEM14B,TSPO2,VSIR","ASZ1,BEST1,BIK,CLEC7A,CNIH3,ERGIC3,MS4A13,TMEM14B,TSPO2,VSIR","ASZ1,TMEM14B"
"442.4","query_1",TRUE,0.0311243331709745,3,10,1,0.1,0.333333333333333,"GO:0005254","hsapien_HuRI_GOMF_EXP","chloride channel activity",7702,1325,"X","BEST1","ASZ1,BEST1,BIK,C14orf180,CLEC7A,CNIH3,ERGIC3,MS4A13,TMEM14B,TSPO2,VSIR","ASZ1,BEST1,BIK,CLEC7A,CNIH3,ERGIC3,MS4A13,TMEM14B,TSPO2,VSIR","ASZ1,TMEM14B"
"469.11","query_1",TRUE,0.0145360126334309,2,7,1,0.142857142857143,0.5,"GO:0042288","hsapien_HuRI_GOMF_EXP","MHC class I protein binding",7702,113,"X","ATP5F1B","ATP5F1B,BYSL,GOLGA6L9,ZNF17,ZNF438,ZNF599,ZRANB1","ATP5F1B,BYSL,GOLGA6L9,ZNF17,ZNF438,ZNF599,ZRANB1","BYSL,GOLGA6L9,ZRANB1"
"469.21","query_1",TRUE,0.0145360126334309,2,7,1,0.142857142857143,0.5,"GO:0046961","hsapien_HuRI_GOMF_EXP","proton-transporting ATPase activity, rotational mechanism",7702,887,"X","ATP5F1B","ATP5F1B,BYSL,GOLGA6L9,ZNF17,ZNF438,ZNF599,ZRANB1","ATP5F1B,BYSL,GOLGA6L9,ZNF17,ZNF438,ZNF599,ZRANB1","BYSL,GOLGA6L9,ZRANB1"
"469.31","query_1",TRUE,0.0217955253492184,3,7,1,0.142857142857143,0.333333333333333,"GO:0043532","hsapien_HuRI_GOMF_EXP","angiostatin binding",7702,438,"X","ATP5F1B","ATP5F1B,BYSL,GOLGA6L9,ZNF17,ZNF438,ZNF599,ZRANB1","ATP5F1B,BYSL,GOLGA6L9,ZNF17,ZNF438,ZNF599,ZRANB1","BYSL,GOLGA6L9,ZRANB1"
"479.11","query_1",TRUE,0.01869644248247,1,8,1,0.125,1,"GO:0034617","hsapien_HuRI_GOMF_EXP","tetrahydrobiopterin binding",7702,629,"X","NOS3","ATP5PO,CCHCR1,GOLGA2,IKZF3,KRT75,NME7,NOS3,ZNF76","ATP5PO,CCHCR1,GOLGA2,IKZF3,KRT75,NME7,NOS3,ZNF76","GOLGA2,IKZF3"
"479.21","query_1",TRUE,0.01869644248247,1,8,1,0.125,1,"GO:0004517","hsapien_HuRI_GOMF_EXP","nitric-oxide synthase activity",7702,1494,"X","NOS3","ATP5PO,CCHCR1,GOLGA2,IKZF3,KRT75,NME7,NOS3,ZNF76","ATP5PO,CCHCR1,GOLGA2,IKZF3,KRT75,NME7,NOS3,ZNF76","GOLGA2,IKZF3"
"480","query_1",TRUE,0.00701116593092443,1,9,1,0.111111111111111,1,"GO:0004769","hsapien_HuRI_GOMF_EXP","steroid delta-isomerase activity",7702,721,"X","EBP","ATP6AP2,CEACAM3,CREB3L1,EBP,NINJ1,PMP22,TIMMDC1,TMEM14B,TMEM203","ATP6AP2,CEACAM3,CREB3L1,EBP,NINJ1,PMP22,TIMMDC1,TMEM14B,TMEM203","CREB3L1,TMEM14B"
"509.1","query_1",TRUE,0.03155024668916,1,9,1,0.111111111111111,1,"GO:0046625","hsapien_HuRI_GOMF_EXP","sphingolipid binding",7702,295,"X","TRAF2","AVP,EFHC1,IKZF3,MISP,PFDN5,PRKAB2,SNAI1,TRAF2,VBP1","AVP,EFHC1,IKZF3,MISP,PFDN5,PRKAB2,SNAI1,TRAF2,VBP1","IKZF3,TRAF2,VBP1"
"509.2","query_1",TRUE,0.03155024668916,1,9,1,0.111111111111111,1,"GO:0031894","hsapien_HuRI_GOMF_EXP","V1A vasopressin receptor binding",7702,808,"X","AVP","AVP,EFHC1,IKZF3,MISP,PFDN5,PRKAB2,SNAI1,TRAF2,VBP1","AVP,EFHC1,IKZF3,MISP,PFDN5,PRKAB2,SNAI1,TRAF2,VBP1","IKZF3,TRAF2,VBP1"
"509.3","query_1",TRUE,0.03155024668916,1,9,1,0.111111111111111,1,"GO:0043120","hsapien_HuRI_GOMF_EXP","tumor necrosis factor binding",7702,940,"X","TRAF2","AVP,EFHC1,IKZF3,MISP,PFDN5,PRKAB2,SNAI1,TRAF2,VBP1","AVP,EFHC1,IKZF3,MISP,PFDN5,PRKAB2,SNAI1,TRAF2,VBP1","IKZF3,TRAF2,VBP1"
"525","query_1",TRUE,0.0466047318369904,10,6,1,0.166666666666667,0.1,"GO:0044389","hsapien_HuRI_GOMF_EXP","ubiquitin-like protein ligase binding",7702,1868,"X","HGS","BABAM1,HGS,KRT39,KRT76,LMO4,TRIM27","BABAM1,HGS,KRT39,KRT76,LMO4,TRIM27","KRT39,TRIM27"
"533.11","query_1",TRUE,0.00213260384502612,773,7,5,0.714285714285714,0.00646830530401035,"GO:0042802","hsapien_HuRI_GOMF_EXP","identical protein binding",7702,1843,"X,X,X,X,X","CTAG1A,SDC4,SGTA,UBQLN1,UBQLN2","BAG6,CTAG1A,CTAG1B,SDC4,SGTA,SGTB,UBQLN1,UBQLN2","BAG6,CTAG1A,SDC4,SGTA,SGTB,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"533.21","query_1",TRUE,0.0218040189501463,2,7,1,0.142857142857143,0.5,"GO:0070053","hsapien_HuRI_GOMF_EXP","thrombospondin receptor activity",7702,1050,"X","SDC4","BAG6,CTAG1A,CTAG1B,SDC4,SGTA,SGTB,UBQLN1,UBQLN2","BAG6,CTAG1A,SDC4,SGTA,SGTB,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"533.31","query_1",TRUE,0.0326932880238275,3,7,1,0.142857142857143,0.333333333333333,"GO:1904288","hsapien_HuRI_GOMF_EXP","BAT3 complex binding",7702,351,"X","SGTA","BAG6,CTAG1A,CTAG1B,SDC4,SGTA,SGTB,UBQLN1,UBQLN2","BAG6,CTAG1A,SDC4,SGTA,SGTB,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"533.41","query_1",TRUE,0.0326932880238275,3,7,1,0.142857142857143,0.333333333333333,"GO:0051787","hsapien_HuRI_GOMF_EXP","misfolded protein binding",7702,801,"X","BAG6","BAG6,CTAG1A,CTAG1B,SDC4,SGTA,SGTB,UBQLN1,UBQLN2","BAG6,CTAG1A,SDC4,SGTA,SGTB,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"540","query_1",TRUE,0.0145350684912743,2,8,1,0.125,0.5,"GO:0004679","hsapien_HuRI_GOMF_EXP","AMP-activated protein kinase activity",7702,1527,"X","PRKAB2","BANP,GOLGA2,GOLGA6L9,MYL12B,NSMF,PRKAB2,PTPN21,TRIM14,TTC23","BANP,GOLGA2,GOLGA6L9,MYL12B,PRKAB2,PTPN21,TRIM14,TTC23","GOLGA2,GOLGA6L9,TTC23"
"592","query_1",TRUE,0.0263494087009464,17,6,1,0.166666666666667,0.0588235294117647,"GO:0030165","hsapien_HuRI_GOMF_EXP","PDZ domain binding",7702,1546,"X","USHBP1","BFSP1,CCDC187,CCHCR1,KIFC3,KRT27,KRT32,USHBP1","BFSP1,CCHCR1,KIFC3,KRT27,KRT32,USHBP1","KRT27,KRT32"
"594","query_1",TRUE,0.0108977626746092,3,7,1,0.142857142857143,0.333333333333333,"GO:1904288","hsapien_HuRI_GOMF_EXP","BAT3 complex binding",7702,351,"X","SGTA","ASPH,BGLAP,FKBP7,OCIAD1,SGTA,TMEM239,WFDC5","ASPH,BGLAP,FKBP7,OCIAD1,SGTA,TMEM239,WFDC5","FKBP7,SGTA"
"606.11","query_1",TRUE,0.00138249532521042,93,7,3,0.428571428571429,0.032258064516129,"GO:0004842","hsapien_HuRI_GOMF_EXP","ubiquitin-protein transferase activity",7702,442,"X,X,X","BIRC2,TRAF2,UBE2D4","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","TRAF2,TRIM54"
"606.21","query_1",TRUE,0.0218125162295504,1,7,1,0.142857142857143,1,"GO:0046625","hsapien_HuRI_GOMF_EXP","sphingolipid binding",7702,295,"X","TRAF2","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","TRAF2,TRIM54"
"606.31","query_1",TRUE,0.0218125162295504,1,7,1,0.142857142857143,1,"GO:0043120","hsapien_HuRI_GOMF_EXP","tumor necrosis factor binding",7702,940,"X","TRAF2","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","TRAF2,TRIM54"
"606.41","query_1",TRUE,0.0436080379002926,2,7,1,0.142857142857143,0.5,"GO:0098770","hsapien_HuRI_GOMF_EXP","FBXO family protein binding",7702,745,"X","BIRC2","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","TRAF2,TRIM54"
"606.51","query_1",TRUE,0.0436080379002926,2,7,1,0.142857142857143,0.5,"GO:0016740","hsapien_HuRI_GOMF_EXP","transferase activity",7702,1508,"X","BIRC2","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","TRAF2,TRIM54"
"641.11","query_1",TRUE,0.0054531290573876,1,7,1,0.142857142857143,1,"GO:0120017","hsapien_HuRI_GOMF_EXP","ceramide transfer activity",7702,1295,"X","CERT1","ARL6IP1,BPIFB3,CERT1,MRPL41,NTAQ1,REEP6,TMED8","ARL6IP1,BPIFB3,CERT1,MRPL41,NTAQ1,REEP6,TMED8","ARL6IP1,REEP6"
"641.21","query_1",TRUE,0.0163466440119138,3,7,1,0.142857142857143,0.333333333333333,"GO:0097001","hsapien_HuRI_GOMF_EXP","ceramide binding",7702,1274,"X","CERT1","ARL6IP1,BPIFB3,CERT1,MRPL41,NTAQ1,REEP6,TMED8","ARL6IP1,BPIFB3,CERT1,MRPL41,NTAQ1,REEP6,TMED8","ARL6IP1,REEP6"
"641.31","query_1",TRUE,0.0435062249431335,8,7,1,0.142857142857143,0.125,"GO:0003735","hsapien_HuRI_GOMF_EXP","structural constituent of ribosome",7702,1690,"X","MRPL41","ARL6IP1,BPIFB3,CERT1,MRPL41,NTAQ1,REEP6,TMED8","ARL6IP1,BPIFB3,CERT1,MRPL41,NTAQ1,REEP6,TMED8","ARL6IP1,REEP6"
"6921","query_1",TRUE,0.0166190599844178,1,8,1,0.125,1,"GO:0005136","hsapien_HuRI_GOMF_EXP","interleukin-4 receptor binding",7702,709,"X","PIBF1","C11orf49,GOLGA2,GRB14,LMNB2,PIBF1,TRIM27,USP2,ZFHX3","C11orf49,GOLGA2,GRB14,LMNB2,PIBF1,TRIM27,USP2,ZFHX3","GOLGA2,TRIM27"
"730","query_1",TRUE,0.00778613856966803,3,5,1,0.2,0.333333333333333,"GO:1904288","hsapien_HuRI_GOMF_EXP","BAT3 complex binding",7702,351,"X","SGTA","C1QTNF5,CTAG1A,CTAG1B,POLM,SGTA,SGTB","C1QTNF5,CTAG1A,POLM,SGTA,SGTB","POLM,SGTA"
"731","query_1",TRUE,0.00778613856966803,3,5,1,0.2,0.333333333333333,"GO:1904288","hsapien_HuRI_GOMF_EXP","BAT3 complex binding",7702,351,"X","SGTA","C1QTNF6,CTAG1A,CTAG1B,RANBP10,SGTA,SGTB","C1QTNF6,CTAG1A,RANBP10,SGTA,SGTB","C1QTNF6,SGTA"
"814","query_1",TRUE,0.0441185827711466,2,10,1,0.1,0.5,"GO:0001221","hsapien_HuRI_GOMF_EXP","transcription cofactor binding",7702,832,"X","LMO2","CACNB4,CCDC102B,EFHC2,ENKD1,IKZF3,LMO2,MAGOHB,MISP,VBP1,ZFYVE1","CACNB4,CCDC102B,EFHC2,ENKD1,IKZF3,LMO2,MAGOHB,MISP,VBP1,ZFYVE1","IKZF3,VBP1"
"875","query_1",TRUE,0.0181487909808804,5,7,1,0.142857142857143,0.2,"GO:0017166","hsapien_HuRI_GOMF_EXP","vinculin binding",7702,1605,"X","SORBS3","CBFA2T2,CCDC57,ELOA,KANK2,KIFC3,PRDM6,SORBS3","CBFA2T2,CCDC57,ELOA,KANK2,KIFC3,PRDM6,SORBS3","CCDC57,ELOA"
"895.11","query_1",TRUE,0.00876462275861054,46,6,2,0.333333333333333,0.0434782608695652,"GO:0008017","hsapien_HuRI_GOMF_EXP","microtubule binding",7702,1091,"X,X","GOLGA2,MTUS2","CCAR1,CCHCR1,GOLGA2,MTUS2,PIBF1,PKP2","CCAR1,CCHCR1,GOLGA2,MTUS2,PIBF1,PKP2","GOLGA2,MTUS2"
"895.21","query_1",TRUE,0.0132433134250839,1,6,1,0.166666666666667,1,"GO:0019215","hsapien_HuRI_GOMF_EXP","intermediate filament binding",7702,366,"X","PKP2","CCAR1,CCHCR1,GOLGA2,MTUS2,PIBF1,PKP2","CCAR1,CCHCR1,GOLGA2,MTUS2,PIBF1,PKP2","GOLGA2,MTUS2"
"895.31","query_1",TRUE,0.0132433134250839,1,6,1,0.166666666666667,1,"GO:0005136","hsapien_HuRI_GOMF_EXP","interleukin-4 receptor binding",7702,709,"X","PIBF1","CCAR1,CCHCR1,GOLGA2,MTUS2,PIBF1,PKP2","CCAR1,CCHCR1,GOLGA2,MTUS2,PIBF1,PKP2","GOLGA2,MTUS2"
"916.11","query_1",TRUE,0.00719046974391505,46,7,2,0.285714285714286,0.0434782608695652,"GO:0008017","hsapien_HuRI_GOMF_EXP","microtubule binding",7702,1091,"X,X","GOLGA2,MTUS2","CCDC150,ENPP7,GOLGA2,MTUS2,NACC1,PRPF18,ZNF512B","CCDC150,ENPP7,GOLGA2,MTUS2,NACC1,PRPF18,ZNF512B","GOLGA2,MTUS2"
"916.21","query_1",TRUE,0.00908854842897933,1,7,1,0.142857142857143,1,"GO:0004767","hsapien_HuRI_GOMF_EXP","sphingomyelin phosphodiesterase activity",7702,367,"X","ENPP7","CCDC150,ENPP7,GOLGA2,MTUS2,NACC1,PRPF18,ZNF512B","CCDC150,ENPP7,GOLGA2,MTUS2,NACC1,PRPF18,ZNF512B","GOLGA2,MTUS2"
"916.3","query_1",TRUE,0.0181700157917886,2,7,1,0.142857142857143,0.5,"GO:0008081","hsapien_HuRI_GOMF_EXP","phosphoric diester hydrolase activity",7702,1474,"X","ENPP7","CCDC150,ENPP7,GOLGA2,MTUS2,NACC1,PRPF18,ZNF512B","CCDC150,ENPP7,GOLGA2,MTUS2,NACC1,PRPF18,ZNF512B","GOLGA2,MTUS2"
"926.11","query_1",TRUE,0.00618679253548979,46,6,2,0.333333333333333,0.0434782608695652,"GO:0008017","hsapien_HuRI_GOMF_EXP","microtubule binding",7702,1091,"X,X","FAM161A,MID2","CCDC185,FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","CCDC185,FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","TRIM27,ZRANB1"
"926.21","query_1",TRUE,0.0373564806638997,4,6,1,0.166666666666667,0.25,"GO:0019843","hsapien_HuRI_GOMF_EXP","rRNA binding",7702,1742,"X","FASTKD5","CCDC185,FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","CCDC185,FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","TRIM27,ZRANB1"
"969.11","query_1",TRUE,0.0186964424824652,1,9,1,0.111111111111111,1,"GO:0047408","hsapien_HuRI_GOMF_EXP","alkenylglycerophosphocholine hydrolase activity",7702,1269,"X","TMEM86B","ABHD16A,AQP6,CCL4,GPR152,PTPN1,SERF1A,TIMMDC1,TMEM14B,TMEM86B,UNC93A","ABHD16A,AQP6,CCL4,GPR152,PTPN1,SERF1A,TIMMDC1,TMEM14B,TMEM86B","ABHD16A,TMEM14B"
"969.21","query_1",TRUE,0.0186964424824652,1,9,1,0.111111111111111,1,"GO:0047409","hsapien_HuRI_GOMF_EXP","alkenylglycerophosphoethanolamine hydrolase activity",7702,1849,"X","TMEM86B","ABHD16A,AQP6,CCL4,GPR152,PTPN1,SERF1A,TIMMDC1,TMEM14B,TMEM86B,UNC93A","ABHD16A,AQP6,CCL4,GPR152,PTPN1,SERF1A,TIMMDC1,TMEM14B,TMEM86B","ABHD16A,TMEM14B"
"9771","query_1",TRUE,0.0257076084133896,1,9,1,0.111111111111111,1,"GO:0005136","hsapien_HuRI_GOMF_EXP","interleukin-4 receptor binding",7702,709,"X","PIBF1","CCNB1IP1,GOLGA2,MAD1L1,MCRS1,MFAP1,PIBF1,SYT17,TLE5,USP15","CCNB1IP1,GOLGA2,MAD1L1,MCRS1,MFAP1,PIBF1,SYT17,TLE5,USP15","GOLGA2,MAD1L1"
"1018","query_1",TRUE,0.0435062249431335,8,7,1,0.142857142857143,0.125,"GO:0030020","hsapien_HuRI_GOMF_EXP","extracellular matrix structural constituent conferring tensile strength",7702,139,"X","COL10A1","CD3D,COL10A1,SGTB,TFF1,UBQLN1,UBQLN2,VSNL1","CD3D,COL10A1,SGTB,TFF1,UBQLN1,UBQLN2,VSNL1","UBQLN1,UBQLN2"
"1021.11","query_1",TRUE,0.00545312905738748,1,6,1,0.166666666666667,1,"GO:0004769","hsapien_HuRI_GOMF_EXP","steroid delta-isomerase activity",7702,721,"X","EBP","CD40,EBP,INSIG2,SLC16A10,TMEM147,TMEM14B","CD40,EBP,INSIG2,SLC16A10,TMEM147,TMEM14B","CD40,TMEM14B"
"1021.21","query_1",TRUE,0.0163487674121453,3,6,1,0.166666666666667,0.333333333333333,"GO:0015349","hsapien_HuRI_GOMF_EXP","thyroid hormone transmembrane transporter activity",7702,480,"X","SLC16A10","CD40,EBP,INSIG2,SLC16A10,TMEM147,TMEM14B","CD40,EBP,INSIG2,SLC16A10,TMEM147,TMEM14B","CD40,TMEM14B"
"1021.31","query_1",TRUE,0.0163487674121453,3,6,1,0.166666666666667,0.333333333333333,"GO:0008142","hsapien_HuRI_GOMF_EXP","oxysterol binding",7702,849,"X","INSIG2","CD40,EBP,INSIG2,SLC16A10,TMEM147,TMEM14B","CD40,EBP,INSIG2,SLC16A10,TMEM147,TMEM14B","CD40,TMEM14B"
"1046.1","query_1",TRUE,0.000826789250186073,9,9,2,0.222222222222222,0.222222222222222,"GO:0051219","hsapien_HuRI_GOMF_EXP","phosphoprotein binding",7702,26,"X,X","MID1,MID2","CCHCR1,CDC37,FAM50B,GMCL1,KIFC3,MID1,MID2,PIBF1,TRAF2","CCHCR1,CDC37,FAM50B,GMCL1,KIFC3,MID1,MID2,PIBF1,TRAF2","CDC37,TRAF2"
